SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Calidris alpina;1;53.925845;14.2838777;23.05.2009;województwo zachodniopomorskie;2009;21
Calidris alpina;1;50.451375;17.265288;21.06.2009;województwo opolskie;2009;25
Calidris alpina;24;54.6933534;18.6770939;29.07.2009;województwo pomorskie;2009;31
Calidris alpina;-100;54.610234;18.514392;30.08.2009;województwo pomorskie;2009;35
Calidris alpina;15;54.3602495;18.9460784;10.08.2009;województwo pomorskie;2009;33
Calidris alpina;15;54.3602495;18.9460784;28.08.2009;województwo pomorskie;2009;35
Calidris alpina;1;53.0679483;17.3046483;26.08.2009;województwo wielkopolskie;2009;35
Calidris alpina;20;54.1987141;15.6604729;14.08.2009;województwo zachodniopomorskie;2009;33
Calidris alpina;3;54.1987141;15.6604729;12.08.2009;województwo zachodniopomorskie;2009;33
Calidris alpina;10;50.9560479;16.6175079;12.09.2009;województwo dolnośląskie;2009;37
Calidris alpina;5;51.7280553;18.665558;01.09.2009;województwo łódzkie;2009;36
Calidris alpina;50;50.451375;17.265288;18.09.2009;województwo opolskie;2009;38
Calidris alpina;70;50.451375;17.265288;24.09.2009;województwo opolskie;2009;39
Calidris alpina;-100;54.6352502;18.5143876;12.09.2009;województwo pomorskie;2009;37
Calidris alpina;-100;49.7185159;19.197267;12.09.2009;województwo śląskie;2009;37
Calidris alpina;20;51.5623238;15.7832692;21.10.2009;województwo dolnośląskie;2009;43
Calidris alpina;300;51.8051136;18.6848559;18.10.2009;województwo łódzkie;2009;42
Calidris alpina;2;50.0159704;19.4024121;31.10.2009;województwo małopolskie;2009;44
