SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;YEAR;WEEK OF YEAR;COUNTY;STATE
Circus aeruginosus;1;52.2869468;17.1320207;16.05.2022;2022;20;powiat poznański;województwo wielkopolskie
Circus aeruginosus;-100;52.1890938;17.8509506;19.05.2022;2022;20;powiat słupecki;województwo wielkopolskie
Circus aeruginosus;1;52.618919;16.727875;11.05.2022;2022;19;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;2;52.2869468;17.1320207;03.05.2022;2022;18;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.8654249;16.3053483;04.05.2022;2022;18;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.6008772;16.7517042;31.05.2022;2022;22;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.2044063;16.6745972;02.05.2022;2022;18;powiat kościański;województwo wielkopolskie
Circus aeruginosus;1;52.8943066;16.5492306;12.05.2022;2022;19;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;-100;52.2905951;18.4669725;24.05.2022;2022;21;powiat koniński;województwo wielkopolskie
Circus aeruginosus;1;52.153953;17.679776;21.05.2022;2022;20;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;1;52.18986;17.902151;02.05.2022;2022;18;powiat słupecki;województwo wielkopolskie
Circus aeruginosus;3;52.6008772;16.7517042;14.05.2022;2022;19;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.5918647;17.2802067;04.05.2022;2022;18;powiat gnieźnieński;województwo wielkopolskie
Circus aeruginosus;3;52.6008772;16.7517042;08.05.2022;2022;18;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;-100;52.2933816;18.3830204;29.05.2022;2022;21;powiat koniński;województwo wielkopolskie
Circus aeruginosus;2;52.8963641;16.5430371;15.05.2022;2022;19;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.4325548;17.0914174;10.05.2022;2022;19;powiat poznański;województwo wielkopolskie
Circus aeruginosus;4;52.6008772;16.7517042;13.05.2022;2022;19;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;-100;52.2702766;18.4371116;23.05.2022;2022;21;powiat koniński;województwo wielkopolskie
Circus aeruginosus;1;52.8870325;16.4762088;12.05.2022;2022;19;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;51.8541846;16.7202352;17.05.2022;2022;20;powiat leszczyński;województwo wielkopolskie
Circus aeruginosus;1;52.1941569;17.4488673;19.05.2022;2022;20;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;4;52.6008772;16.7517042;03.05.2022;2022;18;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;3;52.2869468;17.1320207;02.05.2022;2022;18;powiat poznański;województwo wielkopolskie
Circus aeruginosus;2;52.8850992;16.3622;04.05.2022;2022;18;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;2;52.273997;17.155775;03.05.2022;2022;18;powiat poznański;województwo wielkopolskie
Circus aeruginosus;2;52.2869468;17.1320207;15.06.2022;2022;24;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;51.709333;17.448483;06.06.2022;2022;23;powiat krotoszyński;województwo wielkopolskie
Circus aeruginosus;1;52.1941569;17.4488673;21.06.2022;2022;25;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;1;52.8929452;16.5046754;19.06.2022;2022;24;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.1594987;17.6913191;03.06.2022;2022;22;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;1;52.847701;16.36868;22.06.2022;2022;25;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.3670777;17.5001168;26.06.2022;2022;25;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;-100;52.2933816;18.3830204;07.06.2022;2022;23;powiat koniński;województwo wielkopolskie
Circus aeruginosus;1;52.8850992;16.3622;10.06.2022;2022;23;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;2;52.8929452;16.5046754;27.06.2022;2022;26;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.1941569;17.4488673;06.06.2022;2022;23;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;2;52.224494;17.252975;02.06.2022;2022;22;powiat średzki;województwo wielkopolskie
Circus aeruginosus;3;52.6008772;16.7517042;15.06.2022;2022;24;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.5563922;16.580758;05.06.2022;2022;22;powiat szamotulski;województwo wielkopolskie
Circus aeruginosus;3;52.6008772;16.7517042;05.06.2022;2022;22;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;3;52.6008772;16.7517042;23.06.2022;2022;25;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;3;52.8824692;16.3254375;10.06.2022;2022;23;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.5918647;17.2802067;11.06.2022;2022;23;powiat gnieźnieński;województwo wielkopolskie
Circus aeruginosus;1;53.0679483;17.3046483;16.06.2022;2022;24;powiat wągrowiecki;województwo wielkopolskie
Circus aeruginosus;1;53.0679483;17.3046483;30.06.2022;2022;26;powiat wągrowiecki;województwo wielkopolskie
Circus aeruginosus;3;52.8929452;16.5046754;14.06.2022;2022;24;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.725301;16.486943;17.06.2022;2022;24;powiat szamotulski;województwo wielkopolskie
Circus aeruginosus;1;52.224494;17.252975;08.06.2022;2022;23;powiat średzki;województwo wielkopolskie
Circus aeruginosus;1;52.618919;16.727875;05.06.2022;2022;22;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;51.8448988;18.6753845;04.06.2022;2022;22;powiat turecki;województwo wielkopolskie
Circus aeruginosus;2;52.8451988;16.3898114;03.06.2022;2022;22;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.6008772;16.7517042;02.06.2022;2022;22;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;2;53.0679483;17.3046483;04.06.2022;2022;22;powiat wągrowiecki;województwo wielkopolskie
Circus aeruginosus;2;52.5918647;17.2802067;28.06.2022;2022;26;powiat gnieźnieński;województwo wielkopolskie
Circus aeruginosus;1;53.2331426;17.0348483;17.06.2022;2022;24;powiat złotowski;województwo wielkopolskie
Circus aeruginosus;1;53.0160157;16.9166423;19.06.2022;2022;24;powiat chodzieski;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;25.06.2022;2022;25;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.2717;17.170252;15.06.2022;2022;24;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.618919;16.727875;23.06.2022;2022;25;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;2;53.0536542;16.4090583;26.06.2022;2022;25;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.1941569;17.4488673;24.06.2022;2022;25;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;1;51.700343;17.479471;02.06.2022;2022;22;powiat krotoszyński;województwo wielkopolskie
Circus aeruginosus;1;52.618919;16.727875;08.06.2022;2022;23;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.8929452;16.5046754;03.06.2022;2022;22;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.8654249;16.3053483;10.06.2022;2022;23;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.3670777;17.5001168;02.06.2022;2022;22;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;2;53.2230421;17.0328863;30.06.2022;2022;26;powiat pilski;województwo wielkopolskie
Circus aeruginosus;1;53.0080267;16.5749183;11.06.2022;2022;23;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.618919;16.727875;05.06.2022;2022;22;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;6;52.6008772;16.7517042;04.06.2022;2022;22;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.8451988;16.3898114;22.06.2022;2022;25;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;3;52.6008772;16.7517042;06.06.2022;2022;23;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;3;52.2869468;17.1320207;24.07.2022;2022;29;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.8854758;16.5788492;25.07.2022;2022;30;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;2;52.8824692;16.3254375;15.07.2022;2022;28;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.178166;16.848224;16.07.2022;2022;28;powiat śremski;województwo wielkopolskie
Circus aeruginosus;2;52.656381;17.143266;29.07.2022;2022;30;powiat wągrowiecki;województwo wielkopolskie
Circus aeruginosus;1;51.9573217;16.3232108;14.07.2022;2022;28;powiat leszczyński;województwo wielkopolskie
Circus aeruginosus;1;52.6008772;16.7517042;24.07.2022;2022;29;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.0165578;16.2743283;23.07.2022;2022;29;powiat wolsztyński;województwo wielkopolskie
Circus aeruginosus;3;51.9171959;16.7836245;02.07.2022;2022;26;powiat leszczyński;województwo wielkopolskie
Circus aeruginosus;2;52.2926944;17.119545;25.07.2022;2022;30;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.683558;16.129535;22.07.2022;2022;29;powiat międzychodzki;województwo wielkopolskie
Circus aeruginosus;2;52.5918647;17.2802067;06.07.2022;2022;27;powiat gnieźnieński;województwo wielkopolskie
Circus aeruginosus;2;52.8451988;16.3898114;10.07.2022;2022;27;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;23.07.2022;2022;29;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.2885494;17.1258766;13.07.2022;2022;28;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.6008772;16.7517042;26.07.2022;2022;30;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;12.07.2022;2022;28;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;51.9573217;16.3232108;13.07.2022;2022;28;powiat leszczyński;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;07.07.2022;2022;27;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.0464898;16.2831135;31.07.2022;2022;30;powiat wolsztyński;województwo wielkopolskie
Circus aeruginosus;2;52.2926944;17.119545;24.07.2022;2022;29;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.5482267;17.1057256;02.07.2022;2022;26;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;17.07.2022;2022;28;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.8451988;16.3898114;24.07.2022;2022;29;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;2;52.3097516;17.242003;25.07.2022;2022;30;powiat średzki;województwo wielkopolskie
Circus aeruginosus;1;52.6008772;16.7517042;28.07.2022;2022;30;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;2;52.2869468;17.1320207;25.07.2022;2022;30;powiat poznański;województwo wielkopolskie
Circus aeruginosus;2;52.6008772;16.7517042;03.07.2022;2022;26;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;1;52.273997;17.155775;02.07.2022;2022;26;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;23.07.2022;2022;29;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.2926944;17.119545;31.07.2022;2022;30;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;53.0679483;17.3046483;26.07.2022;2022;30;powiat wągrowiecki;województwo wielkopolskie
Circus aeruginosus;1;51.9573217;16.3232108;15.07.2022;2022;28;powiat leszczyński;województwo wielkopolskie
Circus aeruginosus;1;52.6008772;16.7517042;24.07.2022;2022;29;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;2;52.2869468;17.1320207;09.07.2022;2022;27;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.597351;16.7868714;03.07.2022;2022;26;powiat obornicki;województwo wielkopolskie
Circus aeruginosus;2;52.8850992;16.3622;15.07.2022;2022;28;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;17.07.2022;2022;28;powiat poznański;województwo wielkopolskie
Circus aeruginosus;2;52.2926944;17.119545;24.07.2022;2022;29;powiat poznański;województwo wielkopolskie
Circus aeruginosus;1;52.2869468;17.1320207;31.07.2022;2022;30;powiat poznański;województwo wielkopolskie
Circus aeruginosus;-100;52.0165578;16.2743283;31.07.2022;2022;30;powiat wolsztyński;województwo wielkopolskie
Circus aeruginosus;2;52.1941569;17.4488673;07.07.2022;2022;27;powiat wrzesiński;województwo wielkopolskie
Circus aeruginosus;1;52.8850992;16.3622;10.07.2022;2022;27;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
Circus aeruginosus;4;52.8451988;16.3898114;31.07.2022;2022;30;powiat czarnkowsko-trzcianecki;województwo wielkopolskie
