SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Motacilla alba;-100;50.9048418;14.9555683;04.08.1996;województwo dolnośląskie;1996;31
Motacilla alba;1;52.5687862;14.6664048;09.03.1997;województwo lubuskie;1997;10
Motacilla alba;1;51.4541077;21.9580512;19.04.1997;województwo lubelskie;1997;16
Motacilla alba;2;51.4724651;16.9797602;04.05.1997;województwo dolnośląskie;1997;18
Motacilla alba;-100;52.5687862;14.6664048;31.05.1997;województwo lubuskie;1997;22
Motacilla alba;-100;52.5687862;14.6664048;19.05.1997;województwo lubuskie;1997;21
Motacilla alba;-100;52.5687862;14.6664048;17.05.1997;województwo lubuskie;1997;20
Motacilla alba;3;51.179571;22.52971;03.05.1997;województwo lubelskie;1997;18
Motacilla alba;-100;50.6281766;23.7309837;24.05.1997;województwo lubelskie;1997;21
Motacilla alba;-100;52.5633603;14.8055781;21.06.1997;województwo lubuskie;1997;25
Motacilla alba;2;51.2794836;22.8759394;22.06.1997;województwo lubelskie;1997;25
Motacilla alba;-100;52.5687862;14.6664048;16.08.1997;województwo lubuskie;1997;33
Motacilla alba;-100;53.8602918;14.3209746;23.08.1997;województwo zachodniopomorskie;1997;34
Motacilla alba;1;53.4666;22.6613;17.05.1998;województwo podlaskie;1998;20
Motacilla alba;-100;53.5669758;22.6639848;01.05.1998;województwo podlaskie;1998;18
Motacilla alba;1;53.4666;22.6613;08.05.1998;województwo podlaskie;1998;19
Motacilla alba;1;53.010304;18.605006;14.07.1998;województwo kujawsko-pomorskie;1998;29
Motacilla alba;1;53.010304;18.605006;14.07.1998;województwo kujawsko-pomorskie;1998;29
Motacilla alba;1;52.5920472;14.789443;26.07.1998;województwo lubuskie;1998;30
Motacilla alba;1;52.5920472;14.789443;26.07.1998;województwo lubuskie;1998;30
Motacilla alba;2;52.733901;15.2408266;12.07.1998;województwo lubuskie;1998;28
Motacilla alba;2;52.733901;15.2408266;12.07.1998;województwo lubuskie;1998;28
Motacilla alba;1;51.1335322;19.2722029;08.07.1998;województwo łódzkie;1998;28
Motacilla alba;1;52.2571256;20.3117466;25.07.1998;województwo mazowieckie;1998;30
Motacilla alba;1;52.2571256;20.3117466;25.07.1998;województwo mazowieckie;1998;30
Motacilla alba;1;53.0767431;22.8202257;21.07.1998;województwo podlaskie;1998;30
Motacilla alba;1;52.7008038;23.8633215;24.07.1998;województwo podlaskie;1998;30
Motacilla alba;1;53.0767431;22.8202257;21.07.1998;województwo podlaskie;1998;30
Motacilla alba;1;52.7196595;23.8445718;22.07.1998;województwo podlaskie;1998;30
Motacilla alba;1;52.7196595;23.8445718;22.07.1998;województwo podlaskie;1998;30
Motacilla alba;1;53.4946073;22.7291787;20.07.1998;województwo podlaskie;1998;30
Motacilla alba;2;53.4946073;22.7291787;18.07.1998;województwo podlaskie;1998;29
Motacilla alba;1;53.1094601;23.2282734;23.07.1998;województwo podlaskie;1998;30
Motacilla alba;2;53.4946073;22.7291787;18.07.1998;województwo podlaskie;1998;29
Motacilla alba;1;53.1094601;23.2282734;23.07.1998;województwo podlaskie;1998;30
Motacilla alba;1;52.7008038;23.8633215;24.07.1998;województwo podlaskie;1998;30
Motacilla alba;1;53.4946073;22.7291787;20.07.1998;województwo podlaskie;1998;30
