SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Ciconia ciconia;2;53.010304;18.605006;14.07.1998;województwo kujawsko-pomorskie;1998;29
Ciconia ciconia;2;53.010304;18.605006;14.07.1998;województwo kujawsko-pomorskie;1998;29
Ciconia ciconia;1;52.5920472;14.789443;26.07.1998;województwo lubuskie;1998;30
Ciconia ciconia;-100;52.5920472;14.789443;02.07.1998;województwo lubuskie;1998;27
Ciconia ciconia;-100;52.5920472;14.789443;01.07.1998;województwo lubuskie;1998;27
Ciconia ciconia;1;52.733901;15.2408266;12.07.1998;województwo lubuskie;1998;28
Ciconia ciconia;1;52.5920472;14.789443;26.07.1998;województwo lubuskie;1998;30
Ciconia ciconia;1;52.733901;15.2408266;12.07.1998;województwo lubuskie;1998;28
Ciconia ciconia;1;51.1335322;19.2722029;08.07.1998;województwo łódzkie;1998;28
Ciconia ciconia;1;52.2571256;20.3117466;25.07.1998;województwo mazowieckie;1998;30
Ciconia ciconia;1;52.2571256;20.3117466;25.07.1998;województwo mazowieckie;1998;30
Ciconia ciconia;1;53.4946073;22.7291787;18.07.1998;województwo podlaskie;1998;29
Ciconia ciconia;1;53.4946073;22.7291787;20.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;2;52.7008038;23.8633215;24.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;2;52.7008038;23.8633215;24.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;1;52.7196595;23.8445718;22.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;1;53.1094601;23.2282734;23.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;1;53.4946073;22.7291787;20.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;1;54.0224192;23.0403686;19.07.1998;województwo podlaskie;1998;29
Ciconia ciconia;1;53.4946073;22.7291787;18.07.1998;województwo podlaskie;1998;29
Ciconia ciconia;1;52.7196595;23.8445718;22.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;1;53.0767431;22.8202257;21.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;1;53.1094601;23.2282734;23.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;1;54.0224192;23.0403686;19.07.1998;województwo podlaskie;1998;29
Ciconia ciconia;1;53.0767431;22.8202257;21.07.1998;województwo podlaskie;1998;30
Ciconia ciconia;2;54.0802895;21.4864254;16.07.1998;województwo warmińsko-mazurskie;1998;29
Ciconia ciconia;10;53.801107;21.636318;17.07.1998;województwo warmińsko-mazurskie;1998;29
Ciconia ciconia;5;54.040643;21.7620707;15.07.1998;województwo warmińsko-mazurskie;1998;29
Ciconia ciconia;2;54.0802895;21.4864254;16.07.1998;województwo warmińsko-mazurskie;1998;29
Ciconia ciconia;10;53.801107;21.636318;17.07.1998;województwo warmińsko-mazurskie;1998;29
Ciconia ciconia;5;54.040643;21.7620707;15.07.1998;województwo warmińsko-mazurskie;1998;29
Ciconia ciconia;2;53.2121496;15.7464552;13.07.1998;województwo zachodniopomorskie;1998;29
Ciconia ciconia;2;53.2121496;15.7464552;13.07.1998;województwo zachodniopomorskie;1998;29
Ciconia ciconia;1;50.8442922;24.1042452;20.03.1999;województwo lubelskie;1999;11
Ciconia ciconia;12;53.0015623;22.3681641;08.05.1999;województwo podlaskie;1999;18
Ciconia ciconia;1;51.1445757;22.753527;05.06.1999;województwo lubelskie;1999;22
Ciconia ciconia;2;51.5091147;16.8176031;08.07.1999;województwo dolnośląskie;1999;27
Ciconia ciconia;1;54.0453587;19.0336017;25.07.1999;województwo pomorskie;1999;29
Ciconia ciconia;56;54.2052629;21.6406883;31.07.1999;województwo warmińsko-mazurskie;1999;30
Ciconia ciconia;3;53.7928988;21.6388749;27.07.1999;województwo warmińsko-mazurskie;1999;30
Ciconia ciconia;-100;54.2836671;21.506424;30.07.1999;województwo warmińsko-mazurskie;1999;30
Ciconia ciconia;-100;53.6683887;21.4789601;27.07.1999;województwo warmińsko-mazurskie;1999;30
Ciconia ciconia;4;54.2125379;21.6523613;31.07.1999;województwo warmińsko-mazurskie;1999;30
Ciconia ciconia;4;54.1571969;21.6576343;29.07.1999;województwo warmińsko-mazurskie;1999;30
Ciconia ciconia;2;53.2757535;16.4717156;24.07.1999;województwo zachodniopomorskie;1999;29
Ciconia ciconia;2;53.5880216;22.7804947;24.08.1999;województwo podlaskie;1999;34
Ciconia ciconia;80;52.71064;23.8517976;20.08.1999;województwo podlaskie;1999;33
Ciconia ciconia;-100;54.0706724;23.1349036;10.08.1999;województwo podlaskie;1999;32
Ciconia ciconia;10;53.1094601;23.2282734;23.08.1999;województwo podlaskie;1999;34
Ciconia ciconia;7;52.71064;23.8517976;22.08.1999;województwo podlaskie;1999;33
Ciconia ciconia;53;53.5880216;22.7804947;25.08.1999;województwo podlaskie;1999;34
Ciconia ciconia;2;53.5880216;22.7804947;24.08.1999;województwo podlaskie;1999;34
